Date,Code,LongSellValue,ShortSellWithoutMarginValue,MarginSellNewValue,MarginSellCloseValue,LongBuyValue,MarginBuyNewValue,MarginBuyCloseValue,LongSellVolume,ShortSellWithoutMarginVolume,MarginSellNewVolume,MarginSellCloseVolume,LongBuyVolume,MarginBuyNewVolume,MarginBuyCloseVolume,Open,High,Low,Close,UpperLimit,LowerLimit,Volume,TurnoverValue,AdjustmentFactor,AdjustmentOpen,AdjustmentHigh,AdjustmentLow,AdjustmentClose,AdjustmentVolume,MorningOpen,MorningHigh,MorningLow,MorningClose,MorningUpperLimit,MorningLowerLimit,MorningVolume,MorningTurnoverValue,MorningAdjustmentOpen,MorningAdjustmentHigh,MorningAdjustmentLow,MorningAdjustmentClose,MorningAdjustmentVolume,AfternoonOpen,AfternoonHigh,AfternoonLow,AfternoonClose,AfternoonUpperLimit,AfternoonLowerLimit,AfternoonVolume,AfternoonTurnoverValue,AfternoonAdjustmentOpen,AfternoonAdjustmentHigh,AfternoonAdjustmentLow,AfternoonAdjustmentClose,AfternoonAdjustmentVolume,OpenCloseReturn,OpenCloseReturnRatio
2022-06-29,84110,6561409150.0,5704468550.0,677072500.0,944341500.0,13003565000.0,579365600.0,304361100.0,4210600.0,3661100.0,434600.0,605400.0,8344500.0,371900.0,195300.0,1553.0,1566.5,1546.5,1555.5,0,0,8911700.0,13887291700.0,1.0,1553.0,1566.5,1546.5,1555.5,8911700.0,1553.0,1566.5,1546.5,1558.5,0,0,4035600.0,6290787400.0,1553.0,1566.5,1546.5,1558.5,4035600.0,1559.0,1563.5,1555.5,1555.5,0,0,4876100.0,7596504300.0,1559.0,1563.5,1555.5,1555.5,4876100.0,2.5,0.16097875080489374
2022-06-30,84110,5504123650.0,5651647850.0,370043700.0,514935850.0,10263101000.0,1368919200.0,408730850.0,3571500.0,3667900.0,240000.0,334100.0,6659500.0,888800.0,265200.0,1548.0,1551.5,1535.5,1543.0,0,0,7813500.0,12040751050.0,1.0,1548.0,1551.5,1535.5,1543.0,7813500.0,1548.0,1551.5,1537.0,1538.5,0,0,3214500.0,4954675550.0,1548.0,1551.5,1537.0,1538.5,3214500.0,1538.0,1543.0,1535.5,1543.0,0,0,4599000.0,7086075500.0,1538.0,1543.0,1535.5,1543.0,4599000.0,-5.0,-0.32299741602067183
2022-07-01,84110,3769498200.0,4455935350.0,230202100.0,807427800.0,8604614700.0,395088400.0,263360350.0,2443000.0,2888100.0,148900.0,522300.0,5575500.0,256000.0,170800.0,1544.0,1553.5,1536.0,1542.5,0,0,6002300.0,9263063450.0,1.0,1544.0,1553.5,1536.0,1542.5,6002300.0,1544.0,1553.5,1540.0,1546.5,0,0,2354100.0,3642241900.0,1544.0,1553.5,1540.0,1546.5,2354100.0,1540.0,1542.5,1536.0,1542.5,0,0,3648200.0,5620821550.0,1540.0,1542.5,1536.0,1542.5,3648200.0,-1.5,-0.09715025906735751
2022-07-04,84110,4181191400.0,3894855050.0,536192900.0,770135400.0,8771843050.0,366916200.0,243615500.0,2688900.0,2505500.0,344900.0,495800.0,5642100.0,236400.0,156600.0,1548.0,1559.5,1547.0,1559.5,0,0,6035100.0,9382374750.0,1.0,1548.0,1559.5,1547.0,1559.5,6035100.0,1548.0,1557.0,1547.0,1548.5,0,0,2497500.0,3874804400.0,1548.0,1557.0,1547.0,1548.5,2497500.0,1552.0,1559.5,1550.5,1559.5,0,0,3537600.0,5507570350.0,1552.0,1559.5,1550.5,1559.5,3537600.0,11.5,0.7428940568475452
2022-07-05,84110,5103697550.0,3532810600.0,587627150.0,861086850.0,9349984750.0,479716900.0,255520500.0,3249400.0,2249800.0,374600.0,548600.0,5953500.0,306100.0,162800.0,1564.0,1575.5,1561.0,1575.0,0,0,6422400.0,10085222150.0,1.0,1564.0,1575.5,1561.0,1575.0,6422400.0,1564.0,1575.5,1561.0,1569.5,0,0,2784200.0,4363147550.0,1564.0,1575.5,1561.0,1569.5,2784200.0,1568.0,1575.0,1567.0,1575.0,0,0,3638200.0,5722074600.0,1568.0,1575.0,1567.0,1575.0,3638200.0,11.0,0.7033248081841432
2022-07-06,84110,5894925650.0,10001221600.0,731231550.0,532816650.0,14699801750.0,1830086350.0,630307350.0,3828000.0,6501100.0,472600.0,346600.0,9554200.0,1185700.0,408400.0,1561.0,1568.5,1528.5,1531.0,0,0,11148300.0,17160195450.0,1.0,1561.0,1568.5,1528.5,1531.0,11148300.0,1561.0,1568.5,1533.5,1535.0,0,0,4937200.0,7643989900.0,1561.0,1568.5,1533.5,1535.0,4937200.0,1535.0,1536.0,1528.5,1531.0,0,0,6211100.0,9516205550.0,1535.0,1536.0,1528.5,1531.0,6211100.0,-30.0,-1.9218449711723256
2022-07-07,84110,6309368800.0,5613394800.0,406511800.0,1075618100.0,12160184850.0,888339900.0,356368750.0,4097600.0,3646500.0,263800.0,697300.0,7896100.0,577700.0,231400.0,1545.0,1550.0,1529.5,1540.0,0,0,8705200.0,13404893500.0,1.0,1545.0,1550.0,1529.5,1540.0,8705200.0,1545.0,1549.5,1529.5,1536.5,0,0,3651100.0,5613008950.0,1545.0,1549.5,1529.5,1536.5,3651100.0,1543.0,1550.0,1537.0,1540.0,0,0,5054100.0,7791884550.0,1543.0,1550.0,1537.0,1540.0,5054100.0,-5.0,-0.3236245954692557
2022-07-08,84110,5604149300.0,7916203450.0,536861800.0,1317252500.0,14194918950.0,679481000.0,500067100.0,3596900.0,5081100.0,344800.0,845800.0,9110200.0,436700.0,321700.0,1546.0,1567.5,1544.5,1559.0,0,0,9868600.0,15374467050.0,1.0,1546.0,1567.5,1544.5,1559.0,9868600.0,1546.0,1560.0,1544.5,1559.0,0,0,3409800.0,5294346500.0,1546.0,1560.0,1544.5,1559.0,3409800.0,1552.0,1567.5,1552.0,1559.0,0,0,6458800.0,10080120550.0,1552.0,1567.5,1552.0,1559.0,6458800.0,13.0,0.8408796895213453
2022-07-11,84110,8493919000.0,4144980050.0,823910700.0,1161638250.0,13560254400.0,726676800.0,337516800.0,5387500.0,2628500.0,523300.0,737600.0,8600300.0,462000.0,214600.0,1569.0,1583.5,1563.5,1582.5,0,0,9276900.0,14624448000.0,1.0,1569.0,1583.5,1563.5,1582.5,9276900.0,1569.0,1573.5,1563.5,1568.5,0,0,3250000.0,5100396250.0,1569.0,1573.5,1563.5,1568.5,3250000.0,1570.5,1583.5,1570.5,1582.5,0,0,6026900.0,9524051750.0,1570.5,1583.5,1570.5,1582.5,6026900.0,13.5,0.8604206500956023
2022-07-12,84110,5177725800.0,4470024650.0,307486500.0,311971500.0,9154316300.0,662592200.0,450299950.0,3296600.0,2847000.0,195300.0,198900.0,5829300.0,421600.0,286900.0,1587.0,1589.0,1562.0,1567.0,0,0,6537800.0,10267208450.0,1.0,1587.0,1589.0,1562.0,1567.0,6537800.0,1587.0,1589.0,1565.5,1567.0,0,0,3123900.0,4920804900.0,1587.0,1589.0,1565.5,1567.0,3123900.0,1565.0,1569.0,1562.0,1567.0,0,0,3413900.0,5346403550.0,1565.0,1569.0,1562.0,1567.0,3413900.0,-20.0,-1.260239445494644
2022-07-13,84110,5200675900.0,4045486750.0,693499550.0,702363900.0,9662485650.0,597920550.0,381619900.0,3292300.0,2560600.0,438900.0,444800.0,6116500.0,378500.0,241600.0,1580.5,1584.5,1573.0,1579.0,0,0,6736600.0,10642026100.0,1.0,1580.5,1584.5,1573.0,1579.0,6736600.0,1580.5,1584.5,1573.0,1580.5,0,0,3485300.0,5508899000.0,1580.5,1584.5,1573.0,1580.5,3485300.0,1580.5,1582.5,1576.5,1579.0,0,0,3251300.0,5133127100.0,1580.5,1582.5,1576.5,1579.0,3251300.0,-1.5,-0.09490667510281556
2022-07-14,84110,5935461300.0,4827611800.0,559291200.0,628030600.0,10700066050.0,743243100.0,507085750.0,3786000.0,3079000.0,356700.0,400100.0,6824200.0,474200.0,323400.0,1565.0,1574.5,1562.0,1564.0,0,0,7621800.0,11950394900.0,1.0,1565.0,1574.5,1562.0,1564.0,7621800.0,1565.0,1574.5,1563.0,1570.5,0,0,3452600.0,5416175400.0,1565.0,1574.5,1563.0,1570.5,3452600.0,1573.0,1573.5,1562.0,1564.0,0,0,4169200.0,6534219500.0,1573.0,1573.5,1562.0,1564.0,4169200.0,-1.0,-0.06389776357827476
2022-07-15,84110,6099606650.0,6023116300.0,660439500.0,459406250.0,10813939950.0,1726148600.0,702480150.0,3958800.0,3908800.0,428100.0,298100.0,7018600.0,1119500.0,455700.0,1553.0,1556.0,1532.5,1538.5,0,0,8593800.0,13242568700.0,1.0,1553.0,1556.0,1532.5,1538.5,8593800.0,1553.0,1556.0,1532.5,1538.5,0,0,4513000.0,6957104750.0,1553.0,1556.0,1532.5,1538.5,4513000.0,1538.0,1544.0,1537.0,1538.5,0,0,4080800.0,6285463950.0,1538.0,1544.0,1537.0,1538.5,4080800.0,-14.5,-0.9336767546683838
2022-07-19,84110,5377447600.0,4995301700.0,738889450.0,1523439900.0,11195525000.0,603860300.0,835693350.0,3440900.0,3195700.0,472500.0,973900.0,7162000.0,386500.0,534500.0,1562.5,1568.5,1559.0,1561.5,0,0,8083000.0,12635078650.0,1.0,1562.5,1568.5,1559.0,1561.5,8083000.0,1562.5,1568.5,1559.0,1560.5,0,0,4604700.0,7203548000.0,1562.5,1568.5,1559.0,1560.5,4604700.0,1559.0,1563.5,1559.0,1561.5,0,0,3478300.0,5431530650.0,1559.0,1563.5,1559.0,1561.5,3478300.0,-1.0,-0.064
2022-07-20,84110,6576208700.0,5067287200.0,810343500.0,894432850.0,12147766800.0,757520700.0,442984750.0,4159400.0,3206900.0,512800.0,565800.0,7684900.0,479400.0,280600.0,1588.0,1590.5,1571.5,1580.0,0,0,8444900.0,13348272250.0,1.0,1588.0,1590.5,1571.5,1580.0,8444900.0,1588.0,1590.5,1571.5,1580.5,0,0,3996800.0,6321899600.0,1588.0,1590.5,1571.5,1580.5,3996800.0,1579.5,1583.5,1576.5,1580.0,0,0,4448100.0,7026372650.0,1579.5,1583.5,1576.5,1580.0,4448100.0,-8.0,-0.5037783375314862
2022-07-21,84110,5346794750.0,3463314800.0,513235150.0,552195650.0,8844640300.0,638547450.0,392352600.0,3386300.0,2194000.0,325000.0,349600.0,5601500.0,404700.0,248700.0,1578.0,1585.5,1571.5,1579.5,0,0,6254900.0,9875540350.0,1.0,1578.0,1585.5,1571.5,1579.5,6254900.0,1578.0,1585.5,1571.5,1573.0,0,0,2719600.0,4291453650.0,1578.0,1585.5,1571.5,1573.0,2719600.0,1579.0,1583.0,1575.5,1579.5,0,0,3535300.0,5584086700.0,1579.0,1583.0,1575.5,1579.5,3535300.0,1.5,0.09505703422053231
2022-07-22,84110,4447530800.0,3036762200.0,503085900.0,525872350.0,7663942950.0,453038900.0,396269400.0,2818300.0,1922800.0,319300.0,333200.0,4854800.0,287600.0,251200.0,1570.0,1582.5,1566.5,1581.5,0,0,5393600.0,8513251250.0,1.0,1570.0,1582.5,1566.5,1581.5,5393600.0,1570.0,1582.0,1566.5,1577.0,0,0,2374900.0,3740664350.0,1570.0,1582.0,1566.5,1577.0,2374900.0,1580.0,1582.5,1577.5,1581.5,0,0,3018700.0,4772586900.0,1580.0,1582.5,1577.5,1581.5,3018700.0,11.5,0.7324840764331211
2022-07-25,84110,3784110250.0,2696849500.0,382067400.0,660588500.0,6043915850.0,1148080300.0,331619500.0,2392400.0,1705900.0,241500.0,417500.0,3821200.0,726300.0,209800.0,1575.0,1590.5,1572.0,1580.5,0,0,4757300.0,7523615650.0,1.0,1575.0,1590.5,1572.0,1580.5,4757300.0,1575.0,1590.5,1572.0,1581.5,0,0,2779000.0,4398441500.0,1575.0,1590.5,1572.0,1581.5,2779000.0,1580.0,1581.5,1577.0,1580.5,0,0,1978300.0,3125174150.0,1580.0,1581.5,1577.0,1580.5,1978300.0,5.5,0.3492063492063492
2022-07-26,84110,5940331700.0,2588379250.0,402062400.0,1214026050.0,8708452150.0,1115670300.0,320676950.0,3740000.0,1630300.0,252600.0,762000.0,5480800.0,702100.0,202000.0,1592.0,1598.5,1579.5,1580.0,0,0,6384900.0,10144799400.0,1.0,1592.0,1598.5,1579.5,1580.0,6384900.0,1592.0,1598.5,1585.0,1587.0,0,0,4011100.0,6388013100.0,1592.0,1598.5,1585.0,1587.0,4011100.0,1587.5,1588.5,1579.5,1580.0,0,0,2373800.0,3756786300.0,1587.5,1588.5,1579.5,1580.0,2373800.0,-12.0,-0.7537688442211055
2022-07-27,84110,4462791600.0,2967954300.0,213763700.0,641173050.0,7363935050.0,712058750.0,209688850.0,2819600.0,1874900.0,134900.0,404900.0,4651800.0,450000.0,132500.0,1586.0,1589.0,1578.0,1582.0,0,0,5234300.0,8285682650.0,1.0,1586.0,1589.0,1578.0,1582.0,5234300.0,1586.0,1589.0,1578.0,1580.5,0,0,2283900.0,3615391850.0,1586.0,1589.0,1578.0,1580.5,2283900.0,1580.0,1586.0,1580.0,1582.0,0,0,2950400.0,4670290800.0,1580.0,1586.0,1580.0,1582.0,2950400.0,-4.0,-0.25220680958385877
2022-07-28,84110,5043351600.0,4173634600.0,268506000.0,538747500.0,8515527850.0,1193027350.0,315684500.0,3195300.0,2644200.0,170000.0,341100.0,5395000.0,755500.0,200100.0,1583.5,1584.0,1574.5,1578.0,0,0,6350600.0,10024239700.0,1.0,1583.5,1584.0,1574.5,1578.0,6350600.0,1583.5,1584.0,1576.0,1576.5,0,0,2294400.0,3624124600.0,1583.5,1584.0,1576.0,1576.5,2294400.0,1577.0,1580.0,1574.5,1578.0,0,0,4056200.0,6400115100.0,1577.0,1580.0,1574.5,1578.0,4056200.0,-5.5,-0.34733185980423115
2022-07-29,84110,5410928050.0,4616587800.0,249042600.0,756454350.0,9808409750.0,819533650.0,405069400.0,3429300.0,2926700.0,158200.0,480000.0,6215400.0,521300.0,257500.0,1569.5,1585.0,1566.0,1583.5,0,0,6994200.0,11033012800.0,1.0,1569.5,1585.0,1566.0,1583.5,6994200.0,1569.5,1582.5,1566.0,1582.0,0,0,2720500.0,4278670650.0,1569.5,1582.5,1566.0,1582.0,2720500.0,1580.0,1585.0,1573.5,1583.5,0,0,4273700.0,6754342150.0,1580.0,1585.0,1573.5,1583.5,4273700.0,14.0,0.8920038228735266
2022-08-01,84110,6492224900.0,4965493450.0,528040750.0,1540163500.0,12195672350.0,606596200.0,723654050.0,4085200.0,3125000.0,332200.0,969300.0,7674100.0,382000.0,455600.0,1591.0,1595.0,1578.0,1593.5,0,0,8511700.0,13525922600.0,1.0,1591.0,1595.0,1578.0,1593.5,8511700.0,1591.0,1595.0,1578.0,1588.0,0,0,4178000.0,6632068350.0,1591.0,1595.0,1578.0,1588.0,4178000.0,1589.5,1593.5,1585.5,1593.5,0,0,4333700.0,6893854250.0,1589.5,1593.5,1585.5,1593.5,4333700.0,2.5,0.15713387806411064
2022-08-02,84110,5126131650.0,6878357500.0,285512850.0,320107800.0,10281513250.0,1741100400.0,587496150.0,3274400.0,4390500.0,182100.0,204700.0,6566700.0,1110500.0,374500.0,1584.5,1585.0,1560.0,1560.0,0,0,8051700.0,12610109800.0,1.0,1584.5,1585.0,1560.0,1560.0,8051700.0,1584.5,1585.0,1560.0,1561.5,0,0,4518700.0,7091930650.0,1584.5,1585.0,1560.0,1561.5,4518700.0,1561.5,1565.5,1560.0,1560.0,0,0,3533000.0,5518179150.0,1561.5,1565.5,1560.0,1560.0,3533000.0,-24.5,-1.5462290943515304
2022-08-03,84110,4917825100.0,5484914200.0,224632250.0,744245050.0,10247201550.0,915774850.0,208640200.0,3154900.0,3520400.0,144200.0,477700.0,6575000.0,588300.0,133900.0,1559.5,1564.0,1551.5,1563.0,0,0,7297200.0,11371616600.0,1.0,1559.5,1564.0,1551.5,1563.0,7297200.0,1559.5,1562.0,1552.0,1553.5,0,0,3692300.0,5746712200.0,1559.5,1562.0,1552.0,1553.5,3692300.0,1553.0,1564.0,1551.5,1563.0,0,0,3604900.0,5624904400.0,1553.0,1564.0,1551.5,1563.0,3604900.0,3.5,0.22443090734209684
2022-08-04,84110,3758610800.0,4213446750.0,266084100.0,437455900.0,7966149900.0,456206200.0,253241450.0,2407600.0,2699000.0,170300.0,280200.0,5102400.0,292500.0,162200.0,1567.5,1567.5,1554.0,1562.5,0,0,5557100.0,8675597550.0,1.0,1567.5,1567.5,1554.0,1562.5,5557100.0,1567.5,1567.5,1554.5,1556.0,0,0,2894000.0,4517970650.0,1567.5,1567.5,1554.5,1556.0,2894000.0,1556.5,1564.5,1554.0,1562.5,0,0,2663100.0,4157626900.0,1556.5,1564.5,1554.0,1562.5,2663100.0,-5.0,-0.3189792663476874
2022-08-05,84110,3340532000.0,4075071150.0,114808700.0,461969200.0,7031417950.0,842243400.0,118719700.0,2146700.0,2619200.0,73800.0,296800.0,4518800.0,541400.0,76300.0,1554.0,1560.5,1553.5,1555.5,0,0,5136500.0,7992381050.0,1.0,1554.0,1560.5,1553.5,1555.5,5136500.0,1554.0,1560.5,1553.5,1558.0,0,0,1928500.0,3003162100.0,1554.0,1560.5,1553.5,1558.0,1928500.0,1557.0,1557.0,1554.0,1555.5,0,0,3208000.0,4989218950.0,1557.0,1557.0,1554.0,1555.5,3208000.0,1.5,0.09652509652509653
2022-08-08,84110,5058448650.0,3557669350.0,343632200.0,1284529500.0,9524080100.0,476305600.0,243894000.0,3222200.0,2266500.0,219000.0,818500.0,6067100.0,303700.0,155400.0,1562.0,1574.0,1561.5,1571.5,0,0,6526200.0,10244279700.0,1.0,1562.0,1574.0,1561.5,1571.5,6526200.0,1562.0,1574.0,1561.5,1570.0,0,0,3394500.0,5323565050.0,1562.0,1574.0,1561.5,1570.0,3394500.0,1569.5,1573.5,1568.5,1571.5,0,0,3131700.0,4920714650.0,1569.5,1573.5,1568.5,1571.5,3131700.0,9.5,0.6081946222791293
2022-08-09,84110,4226188600.0,4074345500.0,308964000.0,249085200.0,8100728100.0,453687800.0,304167400.0,2699600.0,2603300.0,197400.0,159100.0,5174900.0,290100.0,194400.0,1562.0,1572.0,1561.0,1564.0,0,0,5659400.0,8858583300.0,1.0,1562.0,1572.0,1561.0,1564.0,5659400.0,1562.0,1572.0,1561.0,1563.0,0,0,2830200.0,4431866350.0,1562.0,1572.0,1561.0,1563.0,2830200.0,1563.0,1567.5,1561.5,1564.0,0,0,2829200.0,4426716950.0,1563.0,1567.5,1561.5,1564.0,2829200.0,2.0,0.12804097311139565
2022-08-10,84110,4893884800.0,2373658350.0,308600300.0,460029100.0,7492647850.0,302875650.0,240649050.0,3116100.0,1511900.0,196400.0,292600.0,4770800.0,192900.0,153300.0,1574.0,1577.5,1566.0,1569.0,0,0,5117000.0,8036172550.0,1.0,1574.0,1577.5,1566.0,1569.0,5117000.0,1574.0,1577.5,1566.0,1569.5,0,0,2490700.0,3914083900.0,1574.0,1577.5,1566.0,1569.5,2490700.0,1570.0,1571.5,1568.5,1569.0,0,0,2626300.0,4122088650.0,1570.0,1571.5,1568.5,1569.0,2626300.0,-5.0,-0.3176620076238882
2022-08-12,84110,9768607000.0,3330535400.0,847777950.0,1251488450.0,14368406700.0,494386900.0,335615200.0,6147300.0,2097400.0,533600.0,787900.0,9043400.0,311600.0,211200.0,1580.0,1596.5,1574.5,1590.0,0,0,9566200.0,15198408800.0,1.0,1580.0,1596.5,1574.5,1590.0,9566200.0,1580.0,1596.5,1574.5,1589.5,0,0,5673200.0,9014358050.0,1580.0,1596.5,1574.5,1589.5,5673200.0,1589.5,1592.0,1584.0,1590.0,0,0,3893000.0,6184050750.0,1589.5,1592.0,1584.0,1590.0,3893000.0,10.0,0.6329113924050633
2022-08-15,84110,3790591250.0,2004137000.0,205392600.0,510216600.0,5423167450.0,737436500.0,349733500.0,2394800.0,1266200.0,129700.0,322300.0,3426100.0,465900.0,221000.0,1586.0,1587.5,1579.0,1582.5,0,0,4113000.0,6510337450.0,1.0,1586.0,1587.5,1579.0,1582.5,4113000.0,1586.0,1587.5,1579.0,1583.0,0,0,1756500.0,2781080900.0,1586.0,1587.5,1579.0,1583.0,1756500.0,1584.5,1585.0,1581.0,1582.5,0,0,2356500.0,3729256550.0,1584.5,1585.0,1581.0,1582.5,2356500.0,-3.5,-0.22068095838587645
2022-08-16,84110,4426162900.0,2239502650.0,143706200.0,470988850.0,6154571050.0,925986550.0,199803000.0,2801900.0,1417500.0,90900.0,298100.0,3895800.0,586100.0,126500.0,1581.0,1584.5,1575.5,1578.5,0,0,4608400.0,7280360600.0,1.0,1581.0,1584.5,1575.5,1578.5,4608400.0,1581.0,1584.5,1578.5,1579.5,0,0,2407000.0,3806321950.0,1581.0,1584.5,1578.5,1579.5,2407000.0,1579.5,1580.5,1575.5,1578.5,0,0,2201400.0,3474038650.0,1579.5,1580.5,1575.5,1578.5,2201400.0,-2.5,-0.15812776723592661
2022-08-17,84110,8439323200.0,2529291650.0,776210050.0,1557909650.0,12372518750.0,658415850.0,271799950.0,5293600.0,1586900.0,487000.0,977500.0,7761200.0,413200.0,170600.0,1587.0,1601.0,1583.5,1594.0,0,0,8345000.0,13302734550.0,1.0,1587.0,1601.0,1583.5,1594.0,8345000.0,1587.0,1601.0,1583.5,1593.5,0,0,5345200.0,8522237550.0,1587.0,1601.0,1583.5,1593.5,5345200.0,1591.5,1594.5,1591.5,1594.0,0,0,2999800.0,4780497000.0,1591.5,1594.5,1591.5,1594.0,2999800.0,7.0,0.4410838059231254
2022-08-18,84110,4291399300.0,2328943700.0,345527100.0,453838850.0,6011503950.0,935778200.0,472426800.0,2705900.0,1469300.0,217500.0,286100.0,3791200.0,589800.0,297800.0,1595.5,1596.0,1582.0,1583.5,0,0,4678800.0,7419708950.0,1.0,1595.5,1596.0,1582.0,1583.5,4678800.0,1595.5,1596.0,1582.0,1586.0,0,0,2277600.0,3615467150.0,1595.5,1596.0,1582.0,1586.0,2277600.0,1586.0,1587.0,1583.5,1583.5,0,0,2401200.0,3804241800.0,1586.0,1587.0,1583.5,1583.5,2401200.0,-12.0,-0.7521153243497336
2022-08-19,84110,6764682850.0,4520350350.0,364601150.0,808003250.0,10108673950.0,1902038050.0,446925600.0,4294200.0,2870400.0,231300.0,512900.0,6417200.0,1207800.0,283800.0,1585.5,1587.5,1568.5,1576.5,0,0,7908800.0,12457637600.0,1.0,1585.5,1587.5,1568.5,1576.5,7908800.0,1585.5,1587.5,1568.5,1573.5,0,0,4867100.0,7663681550.0,1585.5,1587.5,1568.5,1573.5,4867100.0,1574.0,1577.5,1574.0,1576.5,0,0,3041700.0,4793956050.0,1574.0,1577.5,1574.0,1576.5,3041700.0,-9.0,-0.5676442762535477
2022-08-22,84110,4463407500.0,2296999850.0,185879950.0,352786900.0,6524710700.0,557162850.0,217200650.0,2831200.0,1457100.0,117800.0,223700.0,4138600.0,353400.0,137800.0,1578.5,1580.0,1571.5,1576.0,0,0,4629800.0,7299074200.0,1.0,1578.5,1580.0,1571.5,1576.0,4629800.0,1578.5,1580.0,1571.5,1576.0,0,0,2440700.0,3847697300.0,1578.5,1580.0,1571.5,1576.0,2440700.0,1579.5,1579.5,1575.0,1576.0,0,0,2189100.0,3451376900.0,1579.5,1579.5,1575.0,1576.0,2189100.0,-2.5,-0.15837820715869497
2022-08-23,84110,5117873700.0,4177994950.0,158590950.0,363254400.0,8499066200.0,1125433800.0,193214000.0,3267200.0,2667800.0,101100.0,231700.0,5426400.0,718000.0,123400.0,1575.5,1578.5,1563.0,1564.0,0,0,6267800.0,9817714000.0,1.0,1575.5,1578.5,1563.0,1564.0,6267800.0,1575.5,1578.5,1563.0,1564.5,0,0,3251100.0,5097748550.0,1575.5,1578.5,1563.0,1564.5,3251100.0,1566.0,1567.0,1563.5,1564.0,0,0,3016700.0,4719965450.0,1566.0,1567.0,1563.5,1564.0,3016700.0,-11.5,-0.7299270072992701
2022-08-24,84110,5331778050.0,3091957450.0,412205550.0,975515600.0,9138600650.0,466209700.0,206646300.0,3382500.0,1962100.0,261400.0,618800.0,5797700.0,296000.0,131100.0,1572.5,1582.5,1568.5,1576.5,0,0,6224800.0,9811456650.0,1.0,1572.5,1582.5,1568.5,1576.5,6224800.0,1572.5,1579.0,1568.5,1577.5,0,0,2986600.0,4699183800.0,1572.5,1579.0,1568.5,1577.5,2986600.0,1575.0,1582.5,1575.0,1576.5,0,0,3238200.0,5112272850.0,1575.0,1582.5,1575.0,1576.5,3238200.0,4.0,0.2543720190779014
2022-08-25,84110,5142190250.0,2508203600.0,487044300.0,872720350.0,8469301550.0,310187550.0,230669400.0,3242400.0,1581800.0,307100.0,550300.0,5340400.0,195700.0,145500.0,1584.5,1590.0,1580.5,1587.0,0,0,5681600.0,9010158500.0,1.0,1584.5,1590.0,1580.5,1587.0,5681600.0,1584.5,1587.0,1580.5,1584.0,0,0,2623900.0,4157715250.0,1584.5,1587.0,1580.5,1584.0,2623900.0,1584.0,1590.0,1584.0,1587.0,0,0,3057700.0,4852443250.0,1584.0,1590.0,1584.0,1587.0,3057700.0,2.5,0.1577784790154623
2022-08-26,84110,4384097700.0,2088565500.0,523111100.0,863329250.0,6816298350.0,848220200.0,194585000.0,2758900.0,1314400.0,329200.0,543000.0,4289200.0,533800.0,122500.0,1587.0,1594.0,1586.0,1587.5,0,0,4945500.0,7859103550.0,1.0,1587.0,1594.0,1586.0,1587.5,4945500.0,1587.0,1594.0,1586.0,1590.0,0,0,2876600.0,4573503750.0,1587.0,1594.0,1586.0,1590.0,2876600.0,1591.0,1591.0,1587.0,1587.5,0,0,2068900.0,3285599800.0,1591.0,1591.0,1587.0,1587.5,2068900.0,0.5,0.0315059861373661
2022-08-29,84110,4950843300.0,3448432550.0,344169950.0,498986750.0,8238470750.0,579390150.0,424571650.0,3128400.0,2180400.0,217700.0,315400.0,5206600.0,366900.0,268400.0,1576.5,1589.5,1572.0,1584.5,0,0,5841900.0,9242432550.0,1.0,1576.5,1589.5,1572.0,1584.5,5841900.0,1576.5,1584.5,1572.0,1583.5,0,0,3053600.0,4820602850.0,1576.5,1584.5,1572.0,1583.5,3053600.0,1584.5,1589.5,1583.5,1584.5,0,0,2788300.0,4421829700.0,1584.5,1589.5,1583.5,1584.5,2788300.0,8.0,0.507453219156359
2022-08-30,84110,4829805850.0,2069908700.0,167439350.0,681320450.0,7172297600.0,473422350.0,102754400.0,3035900.0,1301200.0,105200.0,428100.0,4508100.0,297700.0,64600.0,1589.5,1597.0,1586.5,1591.5,0,0,4870400.0,7748474350.0,1.0,1589.5,1597.0,1586.5,1591.5,4870400.0,1589.5,1597.0,1586.5,1590.5,0,0,2367800.0,3766952950.0,1589.5,1597.0,1586.5,1590.5,2367800.0,1590.0,1593.0,1589.0,1591.5,0,0,2502600.0,3981521400.0,1590.0,1593.0,1589.0,1591.5,2502600.0,2.0,0.12582573136206354
2022-08-31,84110,6825826850.0,4651071750.0,460355200.0,850357600.0,11924416100.0,579670100.0,283525200.0,4286400.0,2921000.0,289000.0,533700.0,7487400.0,364800.0,177900.0,1585.0,1597.5,1582.5,1593.5,0,0,8030100.0,12787611400.0,1.0,1585.0,1597.5,1582.5,1593.5,8030100.0,1585.0,1595.0,1582.5,1594.5,0,0,2613700.0,4155023850.0,1585.0,1595.0,1582.5,1594.5,2613700.0,1595.0,1597.5,1589.5,1593.5,0,0,5416400.0,8632587550.0,1595.0,1597.5,1589.5,1593.5,5416400.0,8.5,0.5362776025236593
